Date,Cow_ID,Breed,Milk_Yield_kg,Feed_Intake_kg,Lactation_Stage,Health_Score,Temperature_C,Humidity_%,Milk_Price_USD_per_kg,Revenue_USD,Feed_Cost_USD,Profit_USD
2021-01-03,Cow_45,Holstein,28.8,18.67,Mid,80,18.8,63.4,0.45,12.96,4.67,8.29
2021-01-03,Cow_46,Holstein,22.9,22.71,Late,86,18.8,63.4,0.45,10.3,5.68,4.62
2021-01-03,Cow_47,Jersey,20.88,19.89,Mid,99,18.8,63.4,0.45,9.4,4.97,4.43
2021-01-03,Cow_48,Brown Swiss,28.02,18.39,Late,71,18.8,63.4,0.45,12.61,4.6,8.01
2021-01-03,Cow_49,Holstein,33.36,20.14,Early,72,18.8,63.4,0.45,15.01,5.04,9.97
2021-01-03,Cow_50,Guernsey,28.6,22.11,Late,72,18.8,63.4,0.45,12.87,5.53,7.34
2021-01-03,Cow_51,Jersey,25.99,19.87,Early,86,18.8,63.4,0.45,11.7,4.97,6.73
2021-01-03,Cow_52,Holstein,25.17,21.09,Mid,90,18.8,63.4,0.45,11.33,5.27,6.06
2021-01-03,Cow_53,Jersey,18.88,16.27,Mid,90,18.8,63.4,0.45,8.5,4.07,4.43
2021-01-03,Cow_54,Jersey,17.32,14.23,Early,92,18.8,63.4,0.45,7.79,3.56,4.23
2021-01-03,Cow_55,Jersey,19.39,19.42,Mid,74,18.8,63.4,0.45,8.73,4.86,3.87
2021-01-03,Cow_56,Jersey,18.74,26.18,Early,78,18.8,63.4,0.45,8.43,6.54,1.89
2021-01-03,Cow_57,Jersey,28.62,21.38,Late,72,18.8,63.4,0.45,12.88,5.34,7.54
2021-01-03,Cow_58,Holstein,24.68,21.77,Early,90,18.8,63.4,0.45,11.11,5.44,5.67
2021-01-03,Cow_59,Guernsey,26.2,16.5,Mid,95,18.8,63.4,0.45,11.79,4.12,7.67
2021-01-03,Cow_60,Holstein,22.13,20.69,Mid,92,18.8,63.4,0.45,9.96,5.17,4.79
2021-01-03,Cow_61,Holstein,19.7,24.94,Early,72,18.8,63.4,0.45,8.87,6.24,2.63
2021-01-03,Cow_62,Holstein,24.95,24.58,Late,85,18.8,63.4,0.45,11.23,6.14,5.09
2021-01-03,Cow_63,Jersey,14.61,27.81,Mid,86,18.8,63.4,0.45,6.57,6.95,-0.38
2021-01-03,Cow_64,Brown Swiss,25.39,19.37,Early,88,18.8,63.4,0.45,11.43,4.84,6.59
2021-01-03,Cow_65,Holstein,33.72,21.35,Early,85,18.8,63.4,0.45,15.17,5.34,9.83
2021-01-03,Cow_66,Holstein,27.33,21.02,Late,83,18.8,63.4,0.45,12.3,5.25,7.05
2021-01-03,Cow_67,Guernsey,22.97,20.65,Mid,88,18.8,63.4,0.45,10.34,5.16,5.18
2021-01-03,Cow_68,Brown Swiss,17.26,15.19,Early,94,18.8,63.4,0.45,7.77,3.8,3.97
2021-01-03,Cow_69,Holstein,27.92,22.73,Early,87,18.8,63.4,0.45,12.56,5.68,6.88
2021-01-03,Cow_70,Holstein,21.29,20.07,Early,74,18.8,63.4,0.45,9.58,5.02,4.56
2021-01-03,Cow_71,Brown Swiss,21.56,21.73,Mid,70,18.8,63.4,0.45,9.7,5.43,4.27
2021-01-03,Cow_72,Brown Swiss,34.65,20.0,Mid,98,18.8,63.4,0.45,15.59,5.0,10.59
2021-01-03,Cow_73,Jersey,22.37,12.16,Early,87,18.8,63.4,0.45,10.07,3.04,7.03
2021-01-03,Cow_74,Guernsey,24.86,19.36,Early,72,18.8,63.4,0.45,11.19,4.84,6.35
2021-01-03,Cow_75,Holstein,22.14,12.83,Late,72,18.8,63.4,0.45,9.96,3.21,6.75
2021-01-03,Cow_76,Guernsey,25.43,21.93,Mid,73,18.8,63.4,0.45,11.44,5.48,5.96
2021-01-03,Cow_77,Holstein,25.38,19.54,Mid,89,18.8,63.4,0.45,11.42,4.88,6.54
2021-01-03,Cow_78,Jersey,24.49,15.34,Early,98,18.8,63.4,0.45,11.02,3.83,7.19
2021-01-03,Cow_79,Guernsey,22.13,22.34,Early,73,18.8,63.4,0.45,9.96,5.58,4.38
2021-01-03,Cow_80,Brown Swiss,22.34,18.19,Mid,82,18.8,63.4,0.45,10.05,4.55,5.5
2021-01-03,Cow_81,Guernsey,17.01,21.3,Mid,74,18.8,63.4,0.45,7.65,5.33,2.32
2021-01-03,Cow_82,Holstein,29.94,15.71,Mid,96,18.8,63.4,0.45,13.47,3.93,9.54
2021-01-03,Cow_83,Jersey,20.92,19.22,Early,89,18.8,63.4,0.45,9.41,4.8,4.61
2021-01-03,Cow_84,Holstein,20.05,20.47,Mid,96,18.8,63.4,0.45,9.02,5.12,3.9
2021-01-03,Cow_85,Holstein,20.99,13.18,Late,84,18.8,63.4,0.45,9.45,3.29,6.16
2021-01-03,Cow_86,Guernsey,24.89,14.86,Early,89,18.8,63.4,0.45,11.2,3.71,7.49
2021-01-03,Cow_87,Guernsey,22.19,15.81,Late,97,18.8,63.4,0.45,9.99,3.95,6.04
2021-01-03,Cow_88,Guernsey,25.03,21.38,Mid,73,18.8,63.4,0.45,11.26,5.34,5.92
2021-01-03,Cow_89,Guernsey,13.59,14.54,Late,92,18.8,63.4,0.45,6.12,3.63,2.49
2021-01-03,Cow_90,Guernsey,27.54,16.92,Early,80,18.8,63.4,0.45,12.39,4.23,8.16
2021-01-03,Cow_91,Jersey,31.19,26.3,Mid,89,18.8,63.4,0.45,14.04,6.58,7.46
2021-01-03,Cow_92,Jersey,30.55,22.14,Early,80,18.8,63.4,0.45,13.75,5.54,8.21
2021-01-03,Cow_93,Guernsey,34.57,20.78,Mid,95,18.8,63.4,0.45,15.56,5.2,10.36
2021-01-03,Cow_94,Brown Swiss,17.48,16.33,Early,73,18.8,63.4,0.45,7.87,4.08,3.79
2021-01-03,Cow_95,Holstein,28.42,22.08,Early,95,18.8,63.4,0.45,12.79,5.52,7.27
2021-01-03,Cow_96,Brown Swiss,16.97,23.48,Early,89,18.8,63.4,0.45,7.64,5.87,1.77
2021-01-03,Cow_97,Holstein,24.43,19.71,Early,70,18.8,63.4,0.45,10.99,4.93,6.06
2021-01-03,Cow_98,Brown Swiss,28.19,23.31,Mid,94,18.8,63.4,0.45,12.69,5.83,6.86
2021-01-03,Cow_99,Brown Swiss,25.08,18.46,Early,78,18.8,63.4,0.45,11.29,4.62,6.67
2021-01-03,Cow_100,Guernsey,25.61,17.11,Early,73,18.8,63.4,0.45,11.52,4.28,7.24
2021-01-04,Cow_1,Jersey,18.95,22.43,Late,98,-1.4,57.3,0.45,8.53,5.61,2.92
2021-01-04,Cow_2,Brown Swiss,12.66,18.73,Mid,73,-1.4,57.3,0.45,5.7,4.68,1.02
2021-01-04,Cow_3,Jersey,21.91,19.3,Early,74,-1.4,57.3,0.45,9.86,4.83,5.03
2021-01-04,Cow_4,Jersey,21.13,21.55,Mid,96,-1.4,57.3,0.45,9.51,5.39,4.12
2021-01-04,Cow_5,Guernsey,17.62,22.36,Mid,96,-1.4,57.3,0.45,7.93,5.59,2.34
2021-01-04,Cow_6,Brown Swiss,23.57,26.42,Mid,91,-1.4,57.3,0.45,10.61,6.61,4.0
2021-01-04,Cow_7,Holstein,20.06,21.53,Late,85,-1.4,57.3,0.45,9.03,5.38,3.65
2021-01-04,Cow_8,Jersey,26.52,22.0,Late,71,-1.4,57.3,0.45,11.93,5.5,6.43
2021-01-04,Cow_9,Guernsey,26.7,16.9,Late,85,-1.4,57.3,0.45,12.02,4.22,7.8
2021-01-04,Cow_10,Guernsey,21.57,23.74,Mid,89,-1.4,57.3,0.45,9.71,5.93,3.78
2021-01-04,Cow_11,Guernsey,16.48,19.9,Mid,87,-1.4,57.3,0.45,7.42,4.97,2.45
2021-01-04,Cow_12,Jersey,29.29,14.84,Mid,80,-1.4,57.3,0.45,13.18,3.71,9.47
2021-01-04,Cow_13,Guernsey,14.65,19.28,Late,89,-1.4,57.3,0.45,6.59,4.82,1.77
2021-01-04,Cow_14,Guernsey,20.43,20.71,Late,91,-1.4,57.3,0.45,9.19,5.18,4.01
2021-01-04,Cow_15,Brown Swiss,19.44,17.69,Early,71,-1.4,57.3,0.45,8.75,4.42,4.33
2021-01-04,Cow_16,Jersey,19.07,15.37,Mid,78,-1.4,57.3,0.45,8.58,3.84,4.74
2021-01-04,Cow_17,Brown Swiss,16.62,23.63,Mid,77,-1.4,57.3,0.45,7.48,5.91,1.57
2021-01-04,Cow_18,Jersey,21.83,19.13,Late,94,-1.4,57.3,0.45,9.82,4.78,5.04
2021-01-04,Cow_19,Brown Swiss,23.07,21.79,Late,81,-1.4,57.3,0.45,10.38,5.45,4.93
2021-01-04,Cow_20,Brown Swiss,21.1,25.83,Mid,94,-1.4,57.3,0.45,9.5,6.46,3.04
2021-01-04,Cow_21,Holstein,23.67,16.38,Early,77,-1.4,57.3,0.45,10.65,4.09,6.56
2021-01-04,Cow_22,Guernsey,22.36,18.66,Late,89,-1.4,57.3,0.45,10.06,4.67,5.39
2021-01-04,Cow_23,Brown Swiss,16.55,24.62,Mid,78,-1.4,57.3,0.45,7.45,6.16,1.29
2021-01-04,Cow_24,Guernsey,25.48,17.03,Mid,85,-1.4,57.3,0.45,11.47,4.26,7.21
2021-01-04,Cow_25,Jersey,22.37,21.9,Mid,81,-1.4,57.3,0.45,10.07,5.47,4.6
2021-01-04,Cow_26,Guernsey,13.98,20.88,Late,78,-1.4,57.3,0.45,6.29,5.22,1.07
2021-01-04,Cow_27,Guernsey,18.95,18.89,Early,88,-1.4,57.3,0.45,8.53,4.72,3.81
2021-01-04,Cow_28,Brown Swiss,16.61,18.27,Mid,97,-1.4,57.3,0.45,7.47,4.57,2.9
2021-01-04,Cow_29,Brown Swiss,19.24,17.64,Early,85,-1.4,57.3,0.45,8.66,4.41,4.25
2021-01-04,Cow_30,Jersey,23.39,18.28,Early,94,-1.4,57.3,0.45,10.53,4.57,5.96
2021-01-04,Cow_31,Holstein,23.3,18.43,Early,95,-1.4,57.3,0.45,10.49,4.61,5.88
2021-01-04,Cow_32,Brown Swiss,16.21,25.74,Early,90,-1.4,57.3,0.45,7.29,6.43,0.86
2021-01-04,Cow_33,Guernsey,20.35,12.15,Late,92,-1.4,57.3,0.45,9.16,3.04,6.12
2021-01-04,Cow_34,Jersey,22.42,16.84,Late,99,-1.4,57.3,0.45,10.09,4.21,5.88
2021-01-04,Cow_35,Brown Swiss,22.84,21.53,Mid,85,-1.4,57.3,0.45,10.28,5.38,4.9
2021-01-04,Cow_36,Holstein,21.46,20.08,Early,91,-1.4,57.3,0.45,9.66,5.02,4.64
2021-01-04,Cow_37,Holstein,15.35,20.15,Late,90,-1.4,57.3,0.45,6.91,5.04,1.87
2021-01-04,Cow_38,Holstein,20.44,14.3,Early,81,-1.4,57.3,0.45,9.2,3.58,5.62
2021-01-04,Cow_39,Brown Swiss,20.6,15.47,Early,94,-1.4,57.3,0.45,9.27,3.87,5.4
2021-01-04,Cow_40,Brown Swiss,19.64,19.15,Early,79,-1.4,57.3,0.45,8.84,4.79,4.05
2021-01-04,Cow_41,Brown Swiss,21.31,20.8,Mid,73,-1.4,57.3,0.45,9.59,5.2,4.39
2021-01-04,Cow_42,Brown Swiss,19.49,19.59,Early,93,-1.4,57.3,0.45,8.77,4.9,3.87
2021-01-04,Cow_43,Jersey,22.24,20.98,Late,98,-1.4,57.3,0.45,10.01,5.25,4.76
2021-01-04,Cow_44,Jersey,24.25,21.91,Late,71,-1.4,57.3,0.45,10.91,5.48,5.43
2021-01-04,Cow_45,Holstein,26.99,23.21,Mid,89,-1.4,57.3,0.45,12.15,5.8,6.35
2021-01-04,Cow_46,Holstein,20.45,20.59,Late,89,-1.4,57.3,0.45,9.2,5.15,4.05
2021-01-04,Cow_47,Jersey,11.92,18.91,Late,90,-1.4,57.3,0.45,5.36,4.73,0.63
2021-01-04,Cow_48,Brown Swiss,21.64,14.53,Early,90,-1.4,57.3,0.45,9.74,3.63,6.11
2021-01-04,Cow_49,Holstein,18.38,21.61,Mid,97,-1.4,57.3,0.45,8.27,5.4,2.87
2021-01-04,Cow_50,Guernsey,27.21,14.76,Late,80,-1.4,57.3,0.45,12.24,3.69,8.55
2021-01-04,Cow_51,Jersey,23.15,22.64,Late,73,-1.4,57.3,0.45,10.42,5.66,4.76
2021-01-04,Cow_52,Holstein,24.74,20.56,Early,81,-1.4,57.3,0.45,11.13,5.14,5.99
2021-01-04,Cow_53,Jersey,21.47,17.7,Late,93,-1.4,57.3,0.45,9.66,4.42,5.24
2021-01-04,Cow_54,Jersey,23.55,21.39,Late,99,-1.4,57.3,0.45,10.6,5.35,5.25
2021-01-04,Cow_55,Jersey,23.53,16.3,Early,74,-1.4,57.3,0.45,10.59,4.08,6.51
2021-01-04,Cow_56,Jersey,8.05,16.27,Early,95,-1.4,57.3,0.45,3.62,4.07,-0.45
2021-01-04,Cow_57,Jersey,21.51,20.3,Late,73,-1.4,57.3,0.45,9.68,5.08,4.6
2021-01-04,Cow_58,Holstein,23.08,22.34,Late,97,-1.4,57.3,0.45,10.39,5.58,4.81
2021-01-04,Cow_59,Guernsey,22.07,20.72,Late,80,-1.4,57.3,0.45,9.93,5.18,4.75
2021-01-04,Cow_60,Holstein,20.49,16.36,Mid,86,-1.4,57.3,0.45,9.22,4.09,5.13
2021-01-04,Cow_61,Holstein,21.46,20.75,Early,87,-1.4,57.3,0.45,9.66,5.19,4.47
2021-01-04,Cow_62,Holstein,23.92,21.6,Mid,98,-1.4,57.3,0.45,10.76,5.4,5.36
2021-01-04,Cow_63,Jersey,9.45,17.85,Mid,91,-1.4,57.3,0.45,4.25,4.46,-0.21
2021-01-04,Cow_64,Brown Swiss,23.79,18.7,Late,86,-1.4,57.3,0.45,10.71,4.67,6.04
2021-01-04,Cow_65,Holstein,20.31,19.1,Early,77,-1.4,57.3,0.45,9.14,4.78,4.36
2021-01-04,Cow_66,Holstein,17.42,24.74,Early,72,-1.4,57.3,0.45,7.84,6.18,1.66
2021-01-04,Cow_67,Guernsey,12.81,17.37,Early,97,-1.4,57.3,0.45,5.76,4.34,1.42
2021-01-04,Cow_68,Brown Swiss,22.7,20.69,Mid,86,-1.4,57.3,0.45,10.21,5.17,5.04
2021-01-04,Cow_69,Holstein,24.77,13.82,Late,83,-1.4,57.3,0.45,11.15,3.46,7.69
2021-01-04,Cow_70,Holstein,18.76,25.11,Late,91,-1.4,57.3,0.45,8.44,6.28,2.16
2021-01-04,Cow_71,Brown Swiss,19.52,21.86,Late,99,-1.4,57.3,0.45,8.78,5.46,3.32
2021-01-04,Cow_72,Brown Swiss,18.84,22.6,Early,83,-1.4,57.3,0.45,8.48,5.65,2.83
2021-01-04,Cow_73,Jersey,19.85,21.55,Late,78,-1.4,57.3,0.45,8.93,5.39,3.54
2021-01-04,Cow_74,Guernsey,23.22,20.03,Mid,87,-1.4,57.3,0.45,10.45,5.01,5.44
2021-01-04,Cow_75,Holstein,23.21,17.51,Late,91,-1.4,57.3,0.45,10.44,4.38,6.06
2021-01-04,Cow_76,Guernsey,26.13,16.49,Mid,76,-1.4,57.3,0.45,11.76,4.12,7.64
2021-01-04,Cow_77,Holstein,19.24,20.23,Mid,75,-1.4,57.3,0.45,8.66,5.06,3.6
2021-01-04,Cow_78,Jersey,19.11,21.44,Late,71,-1.4,57.3,0.45,8.6,5.36,3.24
2021-01-04,Cow_79,Guernsey,12.34,15.03,Mid,90,-1.4,57.3,0.45,5.55,3.76,1.79
2021-01-04,Cow_80,Brown Swiss,23.04,17.34,Mid,85,-1.4,57.3,0.45,10.37,4.33,6.04
2021-01-04,Cow_81,Guernsey,19.9,23.51,Late,80,-1.4,57.3,0.45,8.96,5.88,3.08
2021-01-04,Cow_82,Holstein,22.61,16.53,Late,83,-1.4,57.3,0.45,10.17,4.13,6.04
2021-01-04,Cow_83,Jersey,21.26,17.27,Late,94,-1.4,57.3,0.45,9.57,4.32,5.25
2021-01-04,Cow_84,Holstein,19.53,21.21,Early,92,-1.4,57.3,0.45,8.79,5.3,3.49
2021-01-04,Cow_85,Holstein,19.34,15.14,Late,88,-1.4,57.3,0.45,8.7,3.79,4.91
2021-01-04,Cow_86,Guernsey,24.35,15.56,Mid,82,-1.4,57.3,0.45,10.96,3.89,7.07
2021-01-04,Cow_87,Guernsey,13.91,19.19,Late,91,-1.4,57.3,0.45,6.26,4.8,1.46
2021-01-04,Cow_88,Guernsey,29.79,19.76,Late,78,-1.4,57.3,0.45,13.41,4.94,8.47
2021-01-04,Cow_89,Guernsey,21.98,16.09,Early,86,-1.4,57.3,0.45,9.89,4.02,5.87
2021-01-04,Cow_90,Guernsey,24.75,21.96,Mid,78,-1.4,57.3,0.45,11.14,5.49,5.65
2021-01-04,Cow_91,Jersey,22.16,19.08,Early,91,-1.4,57.3,0.45,9.97,4.77,5.2
2021-01-04,Cow_92,Jersey,16.14,25.08,Late,91,-1.4,57.3,0.45,7.26,6.27,0.99
2021-01-04,Cow_93,Guernsey,19.84,24.32,Early,75,-1.4,57.3,0.45,8.93,6.08,2.85
2021-01-04,Cow_94,Brown Swiss,17.64,23.71,Early,84,-1.4,57.3,0.45,7.94,5.93,2.01
2021-01-04,Cow_95,Holstein,21.93,21.06,Mid,85,-1.4,57.3,0.45,9.87,5.26,4.61
2021-01-04,Cow_96,Brown Swiss,16.29,22.08,Late,92,-1.4,57.3,0.45,7.33,5.52,1.81
2021-01-04,Cow_97,Holstein,5.51,19.84,Late,80,-1.4,57.3,0.45,2.48,4.96,-2.48
2021-01-04,Cow_98,Brown Swiss,23.92,21.9,Mid,94,-1.4,57.3,0.45,10.76,5.47,5.29
2021-01-04,Cow_99,Brown Swiss,18.31,16.55,Late,71,-1.4,57.3,0.45,8.24,4.14,4.1
2021-01-04,Cow_100,Guernsey,15.98,22.24,Late,73,-1.4,57.3,0.45,7.19,5.56,1.63
2021-01-05,Cow_1,Jersey,22.15,23.0,Mid,88,19.9,82.5,0.45,9.97,5.75,4.22
2021-01-05,Cow_2,Brown Swiss,22.44,22.13,Early,85,19.9,82.5,0.45,10.1,5.53,4.57
2021-01-05,Cow_3,Jersey,25.41,20.81,Early,70,19.9,82.5,0.45,11.43,5.2,6.23
2021-01-05,Cow_4,Jersey,24.71,20.59,Early,73,19.9,82.5,0.45,11.12,5.15,5.97
2021-01-05,Cow_5,Guernsey,21.89,20.78,Late,97,19.9,82.5,0.45,9.85,5.2,4.65
2021-01-05,Cow_6,Brown Swiss,26.72,20.3,Early,73,19.9,82.5,0.45,12.02,5.08,6.94
2021-01-05,Cow_7,Holstein,24.64,18.3,Mid,84,19.9,82.5,0.45,11.09,4.58,6.51
2021-01-05,Cow_8,Jersey,21.38,21.8,Mid,94,19.9,82.5,0.45,9.62,5.45,4.17
2021-01-05,Cow_9,Guernsey,21.63,14.11,Late,79,19.9,82.5,0.45,9.73,3.53,6.2
2021-01-05,Cow_10,Guernsey,24.94,20.1,Late,87,19.9,82.5,0.45,11.22,5.03,6.19
2021-01-05,Cow_11,Guernsey,25.01,15.57,Late,97,19.9,82.5,0.45,11.25,3.89,7.36
2021-01-05,Cow_12,Jersey,18.32,20.29,Mid,71,19.9,82.5,0.45,8.24,5.07,3.17
2021-01-05,Cow_13,Guernsey,24.33,19.62,Late,85,19.9,82.5,0.45,10.95,4.91,6.04
2021-01-05,Cow_14,Guernsey,20.29,16.82,Mid,72,19.9,82.5,0.45,9.13,4.21,4.92
2021-01-05,Cow_15,Brown Swiss,19.64,15.95,Late,79,19.9,82.5,0.45,8.84,3.99,4.85
2021-01-05,Cow_16,Jersey,20.0,16.23,Mid,81,19.9,82.5,0.45,9.0,4.06,4.94
2021-01-05,Cow_17,Brown Swiss,18.44,21.13,Late,85,19.9,82.5,0.45,8.3,5.28,3.02
2021-01-05,Cow_18,Jersey,16.61,19.48,Mid,84,19.9,82.5,0.45,7.47,4.87,2.6
2021-01-05,Cow_19,Brown Swiss,19.36,18.64,Early,75,19.9,82.5,0.45,8.71,4.66,4.05
2021-01-05,Cow_20,Brown Swiss,22.42,18.38,Mid,83,19.9,82.5,0.45,10.09,4.59,5.5
2021-01-05,Cow_21,Holstein,14.27,18.3,Mid,92,19.9,82.5,0.45,6.42,4.58,1.84
2021-01-05,Cow_22,Guernsey,17.66,19.38,Early,72,19.9,82.5,0.45,7.95,4.84,3.11
2021-01-05,Cow_23,Brown Swiss,27.15,24.94,Early,87,19.9,82.5,0.45,12.22,6.24,5.98
2021-01-05,Cow_24,Guernsey,18.05,16.2,Early,82,19.9,82.5,0.45,8.12,4.05,4.07
2021-01-05,Cow_25,Jersey,22.86,13.19,Late,76,19.9,82.5,0.45,10.29,3.3,6.99
2021-01-05,Cow_26,Guernsey,16.8,17.29,Late,93,19.9,82.5,0.45,7.56,4.32,3.24
2021-01-05,Cow_27,Guernsey,27.62,14.42,Early,91,19.9,82.5,0.45,12.43,3.6,8.83
2021-01-05,Cow_28,Brown Swiss,23.2,21.11,Early,98,19.9,82.5,0.45,10.44,5.28,5.16
2021-01-05,Cow_29,Brown Swiss,17.29,18.47,Late,83,19.9,82.5,0.45,7.78,4.62,3.16
2021-01-05,Cow_30,Jersey,21.26,22.78,Late,72,19.9,82.5,0.45,9.57,5.7,3.87
2021-01-05,Cow_31,Holstein,23.18,20.23,Late,90,19.9,82.5,0.45,10.43,5.06,5.37
2021-01-05,Cow_32,Brown Swiss,18.71,22.07,Mid,77,19.9,82.5,0.45,8.42,5.52,2.9
2021-01-05,Cow_33,Guernsey,19.18,16.12,Early,74,19.9,82.5,0.45,8.63,4.03,4.6
2021-01-05,Cow_34,Jersey,21.85,20.24,Late,91,19.9,82.5,0.45,9.83,5.06,4.77
2021-01-05,Cow_35,Brown Swiss,19.53,28.71,Early,85,19.9,82.5,0.45,8.79,7.18,1.61
2021-01-05,Cow_36,Holstein,19.55,22.53,Late,93,19.9,82.5,0.45,8.8,5.63,3.17
2021-01-05,Cow_37,Holstein,17.49,16.76,Late,96,19.9,82.5,0.45,7.87,4.19,3.68
2021-01-05,Cow_38,Holstein,18.89,19.81,Mid,99,19.9,82.5,0.45,8.5,4.95,3.55
2021-01-05,Cow_39,Brown Swiss,24.65,17.41,Late,81,19.9,82.5,0.45,11.09,4.35,6.74
2021-01-05,Cow_40,Brown Swiss,26.47,23.51,Late,79,19.9,82.5,0.45,11.91,5.88,6.03
2021-01-05,Cow_41,Brown Swiss,18.3,24.34,Mid,78,19.9,82.5,0.45,8.24,6.08,2.16
2021-01-05,Cow_42,Brown Swiss,23.22,21.91,Late,91,19.9,82.5,0.45,10.45,5.48,4.97
2021-01-05,Cow_43,Jersey,15.49,17.92,Late,87,19.9,82.5,0.45,6.97,4.48,2.49
2021-01-05,Cow_44,Jersey,22.2,16.89,Mid,76,19.9,82.5,0.45,9.99,4.22,5.77
2021-01-05,Cow_45,Holstein,25.23,23.6,Mid,87,19.9,82.5,0.45,11.35,5.9,5.45
2021-01-05,Cow_46,Holstein,24.52,19.66,Early,93,19.9,82.5,0.45,11.03,4.92,6.11
2021-01-05,Cow_47,Jersey,23.28,20.23,Early,76,19.9,82.5,0.45,10.48,5.06,5.42
2021-01-05,Cow_48,Brown Swiss,20.19,20.49,Early,72,19.9,82.5,0.45,9.09,5.12,3.97
2021-01-05,Cow_49,Holstein,22.33,16.94,Mid,80,19.9,82.5,0.45,10.05,4.24,5.81
2021-01-05,Cow_50,Guernsey,24.33,17.57,Late,96,19.9,82.5,0.45,10.95,4.39,6.56
2021-01-05,Cow_51,Jersey,15.46,14.69,Late,89,19.9,82.5,0.45,6.96,3.67,3.29
2021-01-05,Cow_52,Holstein,25.91,20.29,Late,75,19.9,82.5,0.45,11.66,5.07,6.59
2021-01-05,Cow_53,Jersey,15.98,20.42,Mid,70,19.9,82.5,0.45,7.19,5.11,2.08
2021-01-05,Cow_54,Jersey,15.3,22.52,Early,88,19.9,82.5,0.45,6.89,5.63,1.26
2021-01-05,Cow_55,Jersey,23.39,19.58,Late,85,19.9,82.5,0.45,10.53,4.89,5.64
2021-01-05,Cow_56,Jersey,27.0,20.85,Late,80,19.9,82.5,0.45,12.15,5.21,6.94
2021-01-05,Cow_57,Jersey,26.82,19.84,Mid,88,19.9,82.5,0.45,12.07,4.96,7.11
2021-01-05,Cow_58,Holstein,23.78,21.77,Mid,79,19.9,82.5,0.45,10.7,5.44,5.26
2021-01-05,Cow_59,Guernsey,20.77,19.2,Early,98,19.9,82.5,0.45,9.35,4.8,4.55
2021-01-05,Cow_60,Holstein,18.98,16.53,Late,91,19.9,82.5,0.45,8.54,4.13,4.41
2021-01-05,Cow_61,Holstein,25.04,17.57,Early,97,19.9,82.5,0.45,11.27,4.39,6.88
2021-01-05,Cow_62,Holstein,18.19,21.9,Late,74,19.9,82.5,0.45,8.19,5.47,2.72
2021-01-05,Cow_63,Jersey,11.7,24.0,Mid,95,19.9,82.5,0.45,5.26,6.0,-0.74
2021-01-05,Cow_64,Brown Swiss,26.15,21.9,Mid,79,19.9,82.5,0.45,11.77,5.47,6.3
2021-01-05,Cow_65,Holstein,20.07,14.93,Early,78,19.9,82.5,0.45,9.03,3.73,5.3
2021-01-05,Cow_66,Holstein,33.33,20.87,Early,84,19.9,82.5,0.45,15.0,5.22,9.78
2021-01-05,Cow_67,Guernsey,19.19,16.72,Mid,72,19.9,82.5,0.45,8.64,4.18,4.46
2021-01-05,Cow_68,Brown Swiss,27.02,19.91,Early,73,19.9,82.5,0.45,12.16,4.98,7.18
2021-01-05,Cow_69,Holstein,23.83,24.38,Mid,76,19.9,82.5,0.45,10.72,6.09,4.63
2021-01-05,Cow_70,Holstein,21.48,18.29,Mid,92,19.9,82.5,0.45,9.67,4.57,5.1
2021-01-05,Cow_71,Brown Swiss,23.56,18.15,Mid,72,19.9,82.5,0.45,10.6,4.54,6.06
2021-01-05,Cow_72,Brown Swiss,21.05,25.38,Mid,96,19.9,82.5,0.45,9.47,6.34,3.13
2021-01-05,Cow_73,Jersey,18.81,21.91,Mid,99,19.9,82.5,0.45,8.46,5.48,2.98
2021-01-05,Cow_74,Guernsey,19.47,24.35,Early,74,19.9,82.5,0.45,8.76,6.09,2.67
2021-01-05,Cow_75,Holstein,18.8,17.4,Late,92,19.9,82.5,0.45,8.46,4.35,4.11
2021-01-05,Cow_76,Guernsey,18.96,19.81,Mid,93,19.9,82.5,0.45,8.53,4.95,3.58
2021-01-05,Cow_77,Holstein,10.35,17.68,Mid,72,19.9,82.5,0.45,4.66,4.42,0.24
2021-01-05,Cow_78,Jersey,21.67,21.33,Late,91,19.9,82.5,0.45,9.75,5.33,4.42
2021-01-05,Cow_79,Guernsey,22.16,19.3,Mid,96,19.9,82.5,0.45,9.97,4.83,5.14
2021-01-05,Cow_80,Brown Swiss,23.89,15.3,Mid,79,19.9,82.5,0.45,10.75,3.83,6.92
2021-01-05,Cow_81,Guernsey,15.35,14.6,Late,95,19.9,82.5,0.45,6.91,3.65,3.26
2021-01-05,Cow_82,Holstein,26.07,24.1,Mid,85,19.9,82.5,0.45,11.73,6.03,5.7
2021-01-05,Cow_83,Jersey,21.97,14.23,Late,80,19.9,82.5,0.45,9.89,3.56,6.33
2021-01-05,Cow_84,Holstein,21.83,21.81,Late,93,19.9,82.5,0.45,9.82,5.45,4.37
2021-01-05,Cow_85,Holstein,17.35,16.47,Early,99,19.9,82.5,0.45,7.81,4.12,3.69
2021-01-05,Cow_86,Guernsey,21.47,22.0,Late,78,19.9,82.5,0.45,9.66,5.5,4.16
2021-01-05,Cow_87,Guernsey,20.56,19.57,Mid,91,19.9,82.5,0.45,9.25,4.89,4.36
2021-01-05,Cow_88,Guernsey,20.24,23.59,Late,99,19.9,82.5,0.45,9.11,5.9,3.21
2021-01-05,Cow_89,Guernsey,23.1,18.9,Early,96,19.9,82.5,0.45,10.4,4.72,5.68
